classifier	best_celltype_new	name	gname	Known Marker	HSC_NO	MPP_NO	LMPP_NO	CLP_NO	pDC_NO	CMP_NO	GMP_NO	MEP_NO	HSC_VIP	MPP_VIP	LMPP_VIP	CLP_VIP	CMP_VIP	GMP_VIP	MEP_VIP	pDC_VIP
BM114	HSC	ENSG00000198846	TOX	0	7.890902285	7.935512136	8.017828126	8.115105567	8.058091901	8.007945618	8.029667274	8.003067628	1.75978882	1.182597174	0.204843541	1.592062112	0.025881221	0.421728248	0.383140069	0.834899035
BM115	HSC	ENSG00000180828	BHLHE22	0	0.328994876	1.095214978	0.481651276	0.455320231	0.690617971	0.563087611	0.552992652	0.594888913	0.84240573	1.744253474	0.497451976	0.612236537	0.348990098	0.188292296	0.465483702	0.690135408
BM116	HSC	ENSG00000172164	SNTB1	0	7.618472303	7.707856848	7.76138839	7.849997765	7.821931499	7.739448487	7.664521957	7.74311328	1.611075126	0.743410978	0.444744523	1.566470065	0.152959154	1.378270708	0.460965297	1.067550292
BM117	HSC	ENSG00000198169	ZNF251	0	3.654739612	3.954131191	4.191462237	4.269521022	4.129940071	4.529005954	4.269717718	4.110490066	1.77939192	0.783125617	0.397510973	0.710925999	1.581906041	0.690837765	0.262146334	0.768448577
BM118	HSC	ENSG00000165152	TMEM246	0	5.554768378	5.772542587	5.642315137	5.857408615	5.522371405	5.65411112	5.635443822	5.590565682	0.925742422	0.886236001	0.177210175	1.711052899	0.148607311	0.254064006	0.731065688	0.864633944
BM119	HSC	ENSG00000148356	LRSAM1	0	4.21295957	4.668972074	4.762527371	4.895968794	4.584358105	4.850033715	4.464192976	4.68648672	1.620426535	0.558774163	0.740706066	1.08464443	0.889704076	0.876100185	0.461567089	0.820203146
BM120	HSC	ENSG00000160445	ZER1	0	3.49672119	4.138446577	4.287432653	4.170412599	4.428767176	4.3567662	4.333989798	4.620961441	2.384485999	0.780363289	0.328491407	0.763814352	0.494758122	0.654842369	1.424657272	1.018013164
BM121	HSC	ENSG00000196642	RABL6	0	5.586931536	5.817224644	5.805641205	6.073318236	5.936409867	5.997770368	5.935275483	5.941300795	2.003636944	0.998285865	0.89588974	1.566864445	0.939702841	0.553633716	0.416757195	1.235141935
BM122	MPP	ENSG00000162542	TMCO4	0	6.150571372	5.937107527	6.327890647	6.192767407	6.224385115	6.189586194	6.158416591	6.355767695	0.895072184	1.98182501	1.414120758	0.882805744	0.219856081	0.62340917	1.340013484	1.011169979
BM123	MPP	ENSG00000182749	PAQR7	0	1.896924467	1.680349703	2.216059834	1.996979079	2.64677553	2.900486998	2.071106087	1.947747623	0.703940259	1.139873083	0.255559768	0.677341376	1.978576415	0.452384266	0.539856351	1.136511502
BM124	MPP	ENSG00000117226	GBP3	0	3.361245439	2.781924187	3.627802924	3.666955546	3.507121953	3.052283802	3.216114601	3.25673882	0.54961752	1.558217113	1.23705092	1.044685148	0.850449606	0.558480637	0.202749652	0.686433438
BM125	MPP	ENSG00000131778	CHD1L	0	5.204197547	4.857826962	5.106763013	5.369605091	5.30942067	5.470785678	5.280825598	5.320434414	0.3851806	1.740129774	0.896162358	0.68745275	1.249053556	0.4131415	0.485376757	0.49886751
BM126	MPP	ENSG00000163191	S100A11	0	3.023046752	2.18190809	2.703717697	3.119692641	3.204096258	2.940215633	2.510597069	2.693904312	1.181920568	1.630305105	0.410006495	0.964405542	0.514388336	1.14728	0.492399168	1.100384013
BM127	MPP	ENSG00000143520	FLG2	0	2.68111546	2.516656884	3.482592435	2.91012349	2.995253254	3.073132426	2.648758565	2.602647413	0.832893691	0.951817689	1.985399526	0.472843404	0.597314932	0.842558443	0.771634171	0.664681914
BM128	MPP	ENSG00000160789	LMNA	0	4.246502304	3.964473746	4.37667522	4.592270191	4.585764126	4.641671974	4.233411272	4.598425298	0.888852609	1.612908376	0.299783821	1.03603179	1.137758493	0.815311247	0.788342445	1.004923854
BM129	MPP	ENSG00000163518	FCRL4	0	4.244753559	3.598387864	3.984343874	4.12198686	4.502296591	4.254801158	4.010462855	4.217268706	0.780641632	1.857163697	0.601629301	0.382817385	0.69728782	0.464644526	0.480873421	1.309482418
BM130	MPP	ENSG00000162733	DDR2	0	7.0809688	6.95663006	7.017597882	6.952613163	7.023727129	6.975816901	7.014693512	7.199770425	0.818244831	0.83684491	0.121799757	0.823240208	0.608137537	0.220791703	2.041945702	0.363217993
BM131	MPP	ENSG00000143167	GPA33	0	6.278686762	6.108896657	6.380444405	6.47097383	6.389187741	6.207344635	6.350695031	6.337775144	0.456700473	1.858460813	0.727843486	1.37296945	1.052984366	0.38945237	0.316153263	0.828514493
BM132	MPP	ENSG00000198771	RCSD1	0	5.575825972	5.404190997	5.749154301	5.617970451	5.67156958	5.624267161	5.571364186	5.790883991	0.756523012	1.563930095	1.159676139	0.721778304	0.10367844	0.460427232	1.191698888	0.789723795
BM133	MPP	ENSG00000162702	ZNF281	0	1.421457642	0.889505422	1.546046757	1.711930435	1.291887477	2.041967876	1.094529026	1.159032324	0.339891771	1.335508962	0.687259136	0.855671595	1.875392786	1.000080259	0.767675735	0.660316356
BM134	MPP	ENSG00000196550	FAM72A	0	1.516702981	1.289299963	1.91982879	1.676403682	2.104503859	1.622382296	1.604460802	2.546510437	0.650485204	1.127714137	0.502058708	0.403286783	0.395862594	0.536341557	1.974997085	0.730801829
BM135	MPP	ENSG00000266028	SRGAP2	0	6.703991848	6.52929988	6.600862219	6.697030485	6.729226093	6.717348538	6.678487788	6.912694259	0.67707527	1.502012412	1.139374334	0.62015302	0.336241559	0.151807328	2.239748276	0.700442462
BM136	MPP	ENSG00000154358	OBSCN	0	6.501824291	6.491844649	6.539530284	6.603761137	6.627108245	6.571005955	6.811177676	6.659964064	0.94268541	1.003838817	0.710187422	0.518750692	0.333003402	2.390394881	0.612907286	0.652625789
BM137	MPP	ENSG00000069248	NUP133	0	5.538526188	5.339771677	5.752234134	5.603689928	5.859588536	5.720097292	5.675922746	5.746215907	1.103823589	1.958120828	0.82364915	0.590754804	0.454888234	0.45978686	0.656137269	1.17848904
BM138	MPP	ENSG00000169224	GCSAML	0	5.525337975	5.281543687	5.767263613	5.784278305	5.840514839	5.58405367	5.744382584	5.601439641	0.962325452	2.291632801	0.994636108	0.926388418	0.397193011	0.863836176	0.366587811	1.181036517
BM139	MPP	ENSG00000047056	WDR37	0	5.58130575	5.112377125	5.640717942	5.705407515	5.689407411	5.736291649	5.6512123	5.53313883	0.970823429	2.715759296	0.444716687	0.857939284	0.945093614	0.676215904	0.288315036	1.231731086
BM140	MPP	ENSG00000148426	PROSER2	0	4.836980366	4.557461753	4.924506386	4.942856964	5.282331125	5.098125303	4.934757708	4.74898168	0.525121989	1.626629348	0.235358819	0.507675317	0.983976872	0.35748587	0.793057567	1.413127348
BM141	MPP	ENSG00000198298	ZNF485	0	2.798117624	1.916753404	2.878153858	2.745181778	2.636465056	2.588408834	2.965505395	2.93277044	0.603895537	1.88093601	0.641246063	0.456563757	0.407295828	0.924882636	0.664375066	0.701831776
BM142	MPP	ENSG00000173088	C10orf131	0	4.701372592	4.097953802	4.680407178	4.484558061	4.692235141	4.74467016	4.503795448	4.586113751	0.784485654	1.91714262	0.699012245	0.466282875	0.888550459	0.31932616	0.204853023	0.618106013
BM143	MPP	ENSG00000213390	ARHGAP19	0	5.723879649	5.346812227	5.678731995	5.724416796	5.686665201	5.633820985	5.734414792	5.564057636	1.114049122	1.983624031	0.405257795	0.732473518	0.130101952	0.786486437	0.552119264	0.973250077
BM144	MPP	ENSG00000179119	SPTY2D1	0	3.791293606	3.740008528	3.95082646	4.039935593	3.889866455	4.151477777	4.446860675	4.395552043	0.861557707	1.03614813	0.479094182	0.386597246	0.366922995	1.684054871	1.27896302	0.821865364
BM145	MPP	ENSG00000167987	VPS37C	0	4.286506129	3.57456176	3.861082122	4.12824933	4.025008792	4.396348255	4.070785513	4.218075585	1.04108051	1.746805758	1.079442642	0.645276025	1.328752662	0.241866355	0.668851162	0.650000604
BM146	MPP	ENSG00000137500	CCDC90B	0	4.45348904	3.551428172	4.618865895	4.437669461	4.416104842	4.26347889	4.479246392	4.249618114	0.699620993	2.554531905	1.379206809	0.568183332	0.30609088	0.774498086	0.352686845	0.778968583
BM147	MPP	ENSG00000160703	NLRX1	0	2.981054007	2.24110103	2.949210326	2.924622826	3.141786979	2.962218015	3.103664692	3.660294195	0.689520527	1.843359525	0.438896181	0.572130616	0.317693753	0.488857545	1.840373116	0.608412907
BM148	MPP	ENSG00000165526	RPUSD4	0	2.232042485	2.010313354	3.028207748	2.361436445	2.478102536	2.862619726	2.585064922	2.089816967	0.69247543	1.128809218	1.83632501	0.615617547	1.052882361	0.565135651	1.015644862	0.707102995
BM149	MPP	ENSG00000120457	KCNJ5	0	3.798590629	3.392318966	3.600948548	4.213186411	4.238951884	4.287611164	4.054396662	4.306754589	0.627262965	1.669628466	1.450037394	0.834501725	1.079820664	0.363595408	1.087739201	0.778150727
BM150	MPP	ENSG00000175899	A2M	0	5.48663132	5.087803588	5.467179149	5.3407399	5.296076854	5.54630357	5.313730002	5.48679058	1.048535862	1.760897522	0.750258974	0.447932071	1.126399332	0.47026075	0.928708788	0.88592338
BM151	MPP	ENSG00000111269	CREBL2	0	4.326506226	3.982902886	4.241973106	4.731467048	4.333799084	4.587775503	4.386752153	4.70230915	0.304814028	1.948724004	0.811776392	1.336586304	0.797807064	0.279920112	1.252798296	0.642907804
BM152	MPP	ENSG00000111291	GPRC5D	0	2.863477048	2.378115536	2.996738002	3.398459702	2.726728051	3.321759628	2.827641082	3.200190227	0.539881501	1.647423954	0.242897341	1.310068136	1.16757309	0.587086259	0.750616759	1.160208705
BM153	MPP	ENSG00000123349	PFDN5	0	0.876161233	0.451497834	0.711871294	1.172668895	1.216648089	1.559280741	0.806293044	1.027489589	0.583377311	1.405707132	0.917043543	0.790801667	1.921425772	0.597019839	0.216625764	0.773706005
BM154	MPP	ENSG00000150456	N6AMT2	0	4.966860861	4.386920667	4.771983049	4.739297513	4.928548276	4.720046603	4.953515335	4.806717772	1.043216764	1.909642252	0.103569221	0.60327439	0.425919256	1.041219805	0.428732249	1.029227989
BM155	MPP	ENSG00000139505	MTMR6	0	4.696500149	4.428846098	4.831744916	5.029643516	4.876480149	5.036191424	4.762136202	5.030784559	0.845551563	1.912251719	0.122984851	0.87669356	0.945331992	0.506528862	0.925651186	0.96272108
BM156	MPP	ENSG00000133103	COG6	0	6.888948454	6.79177965	6.814858069	6.987035374	6.884527839	6.871681292	6.836535137	6.823673456	0.75395427	0.971425654	0.867060428	1.574596025	0.166726484	0.364245507	0.423910161	0.90890482
BM157	MPP	ENSG00000136159	NUDT15	0	2.21729038	1.595479813	2.271071674	2.504628554	2.505659154	2.964123117	2.18357474	2.055262381	0.565478528	1.614325537	0.28768789	0.655218367	1.887315815	0.334869583	0.598832525	0.652540989
BM158	MPP	ENSG00000100814	CCNB1IP1	0	3.97828891	3.107671772	3.377159717	3.722875983	4.250970022	3.637852595	3.887278969	3.843052117	1.021250304	1.86110718	1.335747803	0.629868136	0.633400158	0.682922309	0.426291557	1.485997037
BM159	MPP	ENSG00000136367	ZFHX2	0	4.152918968	3.455142679	3.987120215	4.341764518	4.332018769	4.406312422	4.235900395	3.934259712	0.630235435	2.128162362	0.519647382	0.910612249	1.138015918	0.657039331	0.592149089	0.864934188
BM160	MPP	ENSG00000176438	SYNE3	0	5.268440081	4.897820181	5.316989137	5.214214403	5.408023247	5.366461332	5.415075535	5.376200023	0.893317775	2.108669961	0.30715747	0.902762403	0.501945764	0.988631541	0.547669593	1.002248911
BM161	MPP	ENSG00000256053	APOPT1	0	4.554501883	4.098859266	4.248759246	4.7660943	4.521737374	4.695795863	4.546907033	4.704695731	0.569812225	1.719822665	1.434100393	1.150951887	0.958967447	0.306971169	1.04657578	0.670445661
BM162	MPP	ENSG00000166664	CHRFAM7A	0	2.105079513	1.614987389	1.83125629	1.905557699	2.003542459	2.691983567	1.734281255	1.874818193	0.485058358	0.912944246	0.469598822	0.476472027	1.993036794	0.781318155	0.528707499	0.449512507
BM163	MPP	ENSG00000067225	PKM	0	4.160208181	3.452471923	3.905608608	4.519729565	4.061329998	4.021784827	4.055037496	4.29176816	0.634188424	1.893991598	0.59748114	1.471682497	0.149347065	0.117375775	0.791815629	0.610533725
BM164	MPP	ENSG00000129038	LOXL1	0	3.396759901	2.727967836	3.62688381	3.721430884	3.874625091	3.958215836	3.374929964	3.396101014	0.720154176	2.063455689	0.558233693	0.874639429	1.395690767	0.759461991	0.316665123	1.125986322
BM165	MPP	ENSG00000140470	ADAMTS17	0	8.070208781	7.945229271	8.030677205	7.993800614	8.005558868	8.100532753	8.139277737	8.016133969	0.76278834	1.199308683	0.169814094	0.782898971	0.855494616	1.678332891	0.295028769	0.822165322
BM166	MPP	ENSG00000140983	RHOT2	0	0.733296461	0.565577423	0.953749637	0.692627945	0.8441478	0.773039219	0.745626481	1.452826122	0.569100957	0.869283803	0.507096015	0.782714549	0.294807861	0.350509908	1.911021217	0.708124068
BM167	MPP	ENSG00000198064	RP11-347C12.1	0	0.555039211	0.379561229	1.236333582	0.67891702	0.620720388	1.102966115	0.736365853	0.523351246	0.607083088	1.06470131	1.970315154	0.524545559	1.235634795	0.22902082	0.809378558	0.609675354
BM168	MPP	ENSG00000159708	LRRC36	0	5.545561251	5.156757131	5.393887318	5.496984657	5.539866797	5.191905771	5.378406441	5.225700009	1.293257693	1.614884718	0.294215931	0.83894083	1.037335008	0.210553452	0.947686209	1.185086241
BM169	MPP	ENSG00000185245	GP1BA	0	0.503764855	0.407776156	0.431248413	1.204438115	0.629133902	0.419779664	0.579340292	0.424893215	0.606106506	0.768740007	0.639406742	2.139047622	0.579524306	0.283065358	0.608773068	0.405317022
BM170	MPP	ENSG00000091640	SPAG7	0	1.625343112	1.25803322	2.151782078	2.021136675	1.57607759	1.28075648	1.362291355	1.301732216	0.90530892	0.925821459	1.888046747	1.206899497	0.872160414	0.752065461	0.819293191	1.233334537
BM171	MPP	ENSG00000132535	DLG4	0	2.969354635	2.44121963	3.466742498	3.163294927	3.294028979	3.129585569	3.030402983	3.703760175	0.840366149	1.794648829	1.164443397	0.775786975	0.188215337	0.866345728	1.508010566	1.014112983
BM172	MPP	ENSG00000091542	ALKBH5	0	3.59522861	3.26270733	4.069107092	4.159579726	3.717199249	4.014167832	4.033499656	3.54634917	0.806531763	1.594773961	1.094423995	1.159109947	0.809551965	0.919905398	0.856550769	0.866191344
BM173	MPP	ENSG00000092871	RFFL	0	5.669969534	5.199212691	5.611478335	5.770543969	5.826873551	5.535610413	5.570277864	5.684229166	0.773131027	2.200810569	0.09576606	1.127716156	0.509121711	0.247701757	0.459686107	1.19951651
BM174	MPP	ENSG00000182473	EXOC7	0	4.274413157	3.706183151	4.193348352	4.261556693	4.154821484	4.422393207	4.271104186	4.448061108	0.775550182	1.929016599	0.34759035	0.728761876	0.87918575	0.515304607	0.9667094	1.079587158
BM175	MPP	ENSG00000141646	SMAD4	0	5.690997752	5.178783244	5.349780495	5.496619361	5.482798637	5.329360264	5.407542574	5.362366858	1.819805177	1.677502113	0.572552648	0.750641871	0.588153044	0.287700975	0.407598887	1.059144708
BM176	MPP	ENSG00000081138	CDH7	0	7.017031278	6.779438487	6.982557306	6.989594275	6.974140285	6.990564192	6.983855772	6.916166287	0.845862863	1.782682351	0.450016686	0.777607895	0.385134303	0.437618875	0.427555413	0.798894369
BM177	MPP	ENSG00000007264	MATK	MPP	3.42697075	2.294219892	2.917891393	3.099870933	3.224402098	3.025437742	2.92164424	2.987934931	1.348836525	1.748559203	0.421601787	0.627857047	0.312530875	0.36821042	0.044809416	0.834639805
BM178	MPP	ENSG00000198003	CCDC151	0	2.427339243	1.432226111	2.227936672	1.770588504	2.238115213	2.381432447	2.064615412	2.3608224	1.235005917	1.572469824	0.499885516	0.97979241	0.727351274	0.523898579	0.658928194	0.592375249
BM179	MPP	ENSG00000127530	OR7C1	0	0.265403996	0.167226299	0.349937623	0.247678126	0.385192948	0.19060269	0.540091902	0.759891512	0.552404649	1.027421893	0.082831739	0.684008996	0.803896253	0.993589009	1.809795241	0.408356652
BM180	MPP	ENSG00000254901	MEF2BNB	0	2.454922838	1.399780872	2.238688069	2.216341948	2.487411371	2.872064651	2.696165184	2.418864219	0.755521645	2.088359741	0.447922524	0.751400822	1.362972003	1.088093376	0.43011542	0.857263956
BM181	MPP	ENSG00000160352	ZNF714	0	5.087887239	4.534806421	4.798853249	4.781756041	4.981048794	4.732995209	4.949812979	4.720633109	1.365411872	1.560414101	0.216989019	0.440566097	0.606917203	0.843923877	0.596388932	0.845736053
BM182	MPP	ENSG00000105220	GPI	0	4.921122313	4.49605292	4.95980041	5.01044904	4.921015304	5.019989476	5.068741418	4.95889326	0.820449882	2.058147268	0.364187071	0.675463984	0.555172482	1.049130124	0.409356094	0.707123842
BM183	MPP	ENSG00000186017	ZNF566	0	4.528468887	4.356256755	4.600015308	4.912202922	4.578967415	4.405987353	4.984006485	4.737183958	0.931458589	1.229264784	0.289192994	1.21828937	1.089753038	1.893661154	0.585461004	0.927724614
BM184	MPP	ENSG00000196381	ZNF781	0	3.616619823	3.134862487	3.479293429	3.631955875	4.087293809	4.237912163	3.906968089	3.615256454	0.615312455	1.61652601	0.844103861	0.773781028	1.690602558	0.915317105	0.728512832	1.055824996
BM185	MPP	ENSG00000142405	NLRP12	0	3.817036695	3.532197281	4.245528993	3.939558908	4.210120528	3.795368334	3.757283144	4.011503452	0.740973797	1.589090578	1.426879658	0.765686537	0.517127867	0.765953542	0.46993035	1.085752051
BM186	MPP	ENSG00000118961	C2orf43	0	6.815951852	6.696832522	6.97728169	6.870803659	6.808345389	6.795218602	6.933771991	6.870703199	0.663700289	1.648401774	1.782917657	0.538309655	0.645764187	1.256309967	0.554167656	0.644858133
BM187	MPP	ENSG00000075426	FOSL2	0	3.373256122	2.888494188	3.01722314	3.439196866	3.423835523	2.960528214	3.114832373	4.118045625	0.629536846	1.188511799	0.928261563	0.693729321	0.873242041	0.565252178	2.275939325	0.86162946
BM188	MPP	ENSG00000011566	MAP4K3	0	7.294008777	7.1594447	7.22510569	7.229550694	7.227422193	7.249773451	7.219658592	7.37249055	0.821885974	1.162196494	0.334819618	0.529433715	0.284525082	0.635263522	1.823986482	0.860605089
BM189	MPP	ENSG00000162924	REL	0	5.118969606	4.807218863	5.186964586	5.185008278	5.317544214	5.111492347	5.076852294	5.274508753	0.999069081	2.079916942	0.365261814	0.634383371	0.371903149	0.516395751	0.76545676	1.248393559
BM190	MPP	ENSG00000138071	ACTR2	0	4.913230802	4.387694741	4.996566238	4.90496571	4.953114927	4.741478268	4.845360901	4.935623574	0.82871768	2.117488963	0.91662545	0.575522144	0.440251805	0.265593245	0.517562192	0.923941294
BM191	MPP	ENSG00000143995	MEIS1	0	6.650162222	6.492273837	6.54806638	6.705700528	6.797433254	6.657101255	6.743421779	6.670430784	0.309329802	1.585037671	1.404148317	0.635145049	0.20217633	1.138502601	0.352704482	1.260530656
BM192	MPP	ENSG00000144040	SFXN5	0	6.389855307	6.353381256	6.452119083	6.540359348	6.478464205	6.642368693	6.419040338	6.51194949	0.847831017	1.141874815	0.26579439	0.767594248	1.86532058	0.690456671	0.458428185	0.526595798
BM193	MPP	ENSG00000114993	RTKN	0	3.171305636	2.445245919	3.227993039	3.182431355	3.3542585	2.966991414	2.699305844	3.363380583	0.674568594	1.604777384	0.663262038	0.500813676	0.249378625	1.241405502	0.926377705	0.880228331
BM194	MPP	ENSG00000187627	RGPD1	0	4.171271966	3.283825228	3.99381084	3.933022832	4.19861795	3.867860328	4.207659886	4.192119873	0.782831446	2.237383738	0.060244905	0.329485657	0.412697611	0.984040893	0.860108888	0.781891805
BM195	MPP	ENSG00000182263	FIGN	0	7.0025359	6.81040405	7.023003485	6.943900808	7.01302428	7.051862685	6.989086484	7.054495667	1.125103393	1.961677035	0.672032397	0.865256168	0.78087701	0.097985794	0.882750436	1.026357393
BM196	MPP	ENSG00000115806	GORASP2	0	4.687907988	4.320106761	4.859364369	4.799896606	4.60895025	4.818473543	4.693048473	4.800729117	0.625777926	1.712357491	0.924402709	0.669453798	0.609664132	0.418513519	0.633065157	1.136596103
BM197	MPP	ENSG00000115827	DCAF17	0	5.334316563	5.053199222	5.164842224	5.56067226	5.286777499	5.415904368	5.214671155	5.308278109	1.048132225	1.552582053	0.809346646	1.408386757	0.800666666	0.48436128	0.133331974	1.045054503
BM198	MPP	ENSG00000116044	NFE2L2	0	6.848366104	6.692441397	6.914883489	6.909755716	6.992144337	6.997318475	6.826950716	6.855592088	0.483617757	1.728580859	0.522060858	0.617296316	1.360114876	0.670737591	0.233503943	1.020706844
BM199	MPP	ENSG00000197121	PGAP1	0	6.233935804	5.948618062	6.319624275	6.293408847	6.292603242	6.263226242	6.20737677	6.359924226	1.247624439	2.29381938	0.703893365	0.678744778	0.364014674	0.286015129	0.982492805	1.138621422
BM200	MPP	ENSG00000162971	TYW5	0	4.275687243	3.689676782	4.403797766	4.209731809	4.491550479	4.039911614	4.499065967	3.957042937	0.719211269	2.009244211	1.077600106	0.34616594	0.744977806	1.528653403	1.053336447	1.064778426
